,id,sku,short_description,price,list_price,discount,discount_rate,review_count,quantity_sold,cs_id,cs_name,stock_item,inventory_status,product_name,brand_id,brand_name,location
220,198458889,2410916111446, ...,816000,850000,34000,4,0,0,0,,0,available,Camera Wifi Ngoài Trời Tenda CT6 Độ Phân Giải 2K Kèm thẻ Nhớ 32GB- Hàng Chính Hãng,27703,Tenda,Trong nước
221,203992055,3159288619175,"Camera không dây ngoài trời IMOU IPC-F42P Độ phân giải 4.0MP, cảnh báo chuyển động, tính năng Wifi HotspotCamera không dây ngoài trời IMOU F42P là dòng camera Wifi ngoài trời độ phân giải 4MP, tích h...",890000,890000,0,0,1,5,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,CAMERA IP WIFI IMOU NGOÀI TRỜI F42P 4M 2K - HÀNG CHÍNH HÃNG,416097,IMOU,Trong nước
222,207274196,6907269771114,"  Thông số kỹ thuật Camera EZVIZ C3TN Hồng Ngoại   Camera WiFi 2MP – H.265   •Độ phân giải 1920×1080 @ 30fps   •Ống kính 2.8mm@ F2.0, 122°(Chéo), 106° (Ngang)   •Hỗ trợ 3D DNR , DWDR   •Chuâ...",725000,725000,0,0,0,1,311327,CHẤN HƯNG TECHNOLOGY,1000,available,Camera EZVIZ C3TN 2MP Hồng Ngoại - Hàng chính hãng,74552,Dahua,Trong nước
223,41819516,3503280168677,"Camera IP Wifi Dahua IPC-A22EP-IMOUCamera IP không dây Dahua DH-IPC-A22EP-IMOU thiết kế nhỏ gọn nhẹ, độ phân giải 2.0 megapixel, tầm quan sát xa 10m với công nghệ hồng ngoại thông minh cùng các tính ...",619000,619000,0,0,0,5,48369,KHO SỈ CÔNG NGHỆ,1000,available,Bộ Sản Phẩm Camera IP Dahua Imou A22EP 2.0mp và Thẻ Nhớ Sandisk 32Gb - Hàng Chính Hãng,74552,Dahua,Trong nước
224,225221671,8621610076355,Camera ổ điện nổi dây .CAM KẾT Ổ ĐIỆN CẮM CÁC THIÊT BỊ DÙNG BÌNH THƯỜNG..Video 1080p hình ảnh rõ ràng sắc nét. Góc quay 120 độ. Thu cả hình ảnh cả âm thanh. Dây dài 5m đủ phíc cắm. Tặng kèm thẻ nhơ 32...,1250000,1250000,0,0,0,1,292049,T camera giấu kín,1000,available,Camera wifi ổ điện dây 5m-1080p xem qua điện thoại kèm thẻ 32gb,111461,OEM,Trong nước
225,203992443,1459303945474,"Camera Wifi ngoài trời IMOU IPC-F42FP 4MP tích hợp mic và đèn spotlight, phát hiện chuyển độngCamera wifi ngoài trời Imou IPC-F42FP thiết kế gọn nhẹ truyền tải hình ảnh ở độ phân giải Full HD, hình ả...",920000,920000,0,0,0,5,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,CAMERA WIFI IMOU NGOÀI TRỜI F42FP 4MP 2K TÍCH HỢP MIC - CÓ MÀU BAN ĐÊM - HÀNG CHÍNH HÃNG,416097,IMOU,Trong nước
226,158451563,6747885923215,C6N 4MP - Bao quát mọi góc ở độ phân giải 2K.Thông số kỹ thuậtThông số kỹ thuậtModelCS-C6N-D0-8B4WFCameraCảm biến hình ảnhCMOS quét lũy tiến 1/3” @ F2.2Tốc độ màn trậpMàn trập tự điều chỉnh...,683000,683000,0,0,1,3,155336,Điện Tử Siêu Nhỏ,1000,available,"Camera WIFI EZVIZ C6N 4MP, Độ Phân Giải 2K, Đàm Thoại 2 Chiều, Hồng Ngoại Đêm 10m, Xoay Dọc 55 Độ Xay Ngang 360 Độ - Hàng Chính Hãng",247217,EZVIZ,Trong nước
227,145757769,9207541085513,CAMERA IP WIFI X5 CAO CẤP HỒNG NGOẠI TỪ XA FULLHD 1080P SẮC NÉT-Model: X5-Hỗ trợ xem hình ảnh trực tiếp và tua lại từ xa qua ứng dụng mới-Dung lượng Pin khoảng 3 giờ và có thể vừa sạc vừa quay vid...,355000,355000,0,0,1,2,189196,THIÊN NHẬT QB,1000,available,"Camera Wifi X5 FULLHD 1080P - Hỗ Trợ Hồng Ngoại Quay Ban Đêm, Hình Ảnh Sắc Nét Cả Ngày Và Đêm, Pin Sạc,  Siêu Bền- Kết Nối Wifi Qua Điện Thoại Xem Từ Xa",111461,OEM,Trong nước
228,201693266,3839554105574,"Camera Wifi Ezviz H8C thiết kế trang nhã. Quay xoay và thiết lập điểm xoay tiện lợi, chế độ theo dõi thông minhĐẶC ĐIỂM NỔI BẬT:Độ phân giải FULL HD - 2MP (1920 x 1080)Phù hợp lắp đặt ngoài trờiKết ...",990000,1675000,685000,41,1,6,1,Tiki Trading,1000,available,"CAMERA EZVIZ H8C QUAY XOAY, TỰ ĐỘNG THEO DÕI CHUYỂN ĐỘNG THÔNG MINH - HÀNG CHÍNH HÃNG",247217,EZVIZ,Trong nước
229,247978084,6136993816683,"CAMERA WIFI YOOSEE NGOÀI TRỜI 4 RÂU - FULL HD 1080P - XOAY 4 CHIỀU - ĐÀM THOẠI 2 CHIỀU - CHỐNG NƯỚC * Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG...",398000,418000,20000,5,2,3,196510,ĐiệnTửSàiGòn,1000,available,"Camera Wifi Yoosee 3.0 Mpx Full HD, Dòng Ngoài Trời Xoay 360° 4 râu 20 LED Xem Đêm Có Màu-Đàm Thoại 2 Chiều-Phát Hiện Chuyển Động Chống Trộm-Hàng Nhập Khẩu",111625,Yoosee,Trong nước
230,123547611,2265000068482,"Camera Ezviz  Wifi C3W Pro 4.0Mp Ultra HD, Có Màu Ban Đêm, Đàm Thoại 2 Chiều- Cảm biến hình ảnh: 1/2.7 inch Progressive Scan CMOS.- Độ phân giải: 4.0 Megapixel.- Ống kính: 2.8mm@F1.6.- Chuẩn nén h...",950000,950000,0,0,0,4,265319,Shop Phân Phối Camera,1000,available,"Camera Ezviz IP Wifi C3W Pro 4.0Mp Ultra HD, Có Màu Ban Đêm, Đàm Thoại 2 Chiều -Hàng Chính Hãng ",247217,EZVIZ,Trong nước
231,158496289,6396758402632,"Camera IMOU Cue 2E, Camera IP độ phân giải 2 megapixel, Giám sát thông minh phát hiện người bằng AI...",520000,750000,230000,31,37,106,232078,IMOU Store,1000,available,"Camera IMOU Cue 2E, Camera IP độ phân giải 2 megapixel, phát hiện người bằng AI thông minh - Hàng Chính Hãng",416097,IMOU,Trong nước
232,193601048,9128471354731,Camera IP Speed Dome hồng ngoại Wifi 4.0 Megapixel HIKVISION DS-2DE2C400IW-DE/W-  hỗ trợ Pan/Tilt kết nối Wifi.- Cảm biến hình ảnh: 1/2.7 inch Progressive Scan CMOS.- Độ phân giải: 4.0 Megapixel.-...,1885000,2999000,1114000,37,0,7,13093,CÔNG TY VILOCOM,1000,available,Camera IP Speed Dome hồng ngoại Wifi 4.0 Megapixel HIKVISION DS-2DE2C400IW-DE/W - Hàng Chính Hãng,174069,Hikvision,Trong nước
233,57116483,5604817587904,"Camera IP Wifi Cố Định Ngoài Trời Yoosee 1080P - Ban Đêm Có Màu (Khi bật đèn trợ sáng) - Đàm Thoại 2 Chiều * Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMER...",380000,380000,0,0,2,19,196510,ĐiệnTửSàiGòn,1000,available,camera wifi yoosee ngoài trời 1080p 4 râu kèm thẻ 64gb - camera ip yoosee 3.0mp ngoài trời chống nước có mầu ban đêm - hàng nhập khẩu,111625,Yoosee,Trong nước
234,114861437,5724043068555,"Camera Ip wifi quay 360 độ cao cấp hãng ORIKONHình ảnh camera test Shop để trên video sản phẩm, rất rõ nét.Thông số kỹ thuật:- Chế độ ban ngày, chế độ ban đêm- Truyền tải âm thanh- Ân tên 3 ...",390000,390000,0,0,19,59,26405,Đèn bắt muỗi con dơi,1000,available,Camera ip wifi xoay 360 độ Orikon - Hàng chính hãng,476071,Orikon,Trong nước
235,247963588,2133411806869,"* Sản phẩm có 3 thuộc tính lựa chọn, Quý khách lưu ý chọn đúng thuộc tính cần mua:1. CAMERA KHÔNG THẺ2. CAMERA + THẺ 32GB 3. CAMERA + THẺ 64GB* Khe cắm thẻ nhớ và nút reset phía dưới mắt C...",248000,248000,0,0,6,21,196510,ĐiệnTửSàiGòn,1000,available,Camera Yoosee 2Mp Full HD 1080p - Hàng Nhập Khẩu,111625,Yoosee,Trong nước
236,14349619,7211596647743,* Camera kết nối Wifi 2.4Ghz - Không hỗ trợ kết nối dây mạng LAN TÍNH NĂNG SẢN PHẨM- Camera ngoài trời Yoosee Ptz Mini là mẫu Camera mới nhất trên thị trường hiện nay. Sản phẩm đáp ứng được sự mong...,409000,409000,0,0,1,0,0,,0,available,Camera Yoosee Ngoài Trời  + thẻ nhớ 32G chính hãng,111625,Yoosee,Trong nước
237,16317237,5479453748671,"Thiết kế hiện đại, nhỏ gọnCamera HIKVISION DS-2CE16D0T-IRP 2.0 Megapixel sở hữu thiết kế nhỏ gọn, trang nhã kết hợp chân đế vững chắc giúp bạn dễ dàng lắp đặt mọi vị trí trong không gian nội thất gia...",370000,370000,0,0,1,7,265319,Shop Phân Phối Camera,1000,available,Camera HIKVISION DS-2CE16D0T-IRP 2.0 Megapixel - Hàng Nhập Khẩu,174069,Hikvision,Trong nước
238,14952985,8999461071457,"Camera Mini Wifi HDQ15 Kết Nối Không Dây Với Điện Thoạicác tính năng:thiết kế đặc biệt Wearable Máy Ảnh Cơ Thể, clip vào túi của bạn, dính vào bất kỳ bề mặt.Night Vision HD 1080 P Máy Ảnhhỗ trợ WiF...",606620,619000,12380,2,0,1,81456,Shop 24719,1000,available,Camera Mini Wifi HDQ15 Hồng Ngoại Kết Nối Không Dây Với Điện Thoại,111461,OEM,Trong nước
239,197605195,3678506592659,...,779000,900000,121000,13,4,21,172440,EZVIZ Official Store,1000,available,"Camera Wi-fi EZVIZ C1HC Trong Nhà, FHD 1080P, Góc Rộng Cố Định, Đàm Thoại Hai Chiều, Nén Video H265 - Hàng Chính Hãng",247217,EZVIZ,Trong nước
240,166065434,7562131313017,-Model: S12-Bảo hành 12 tháng-Đàm thoại 2 chiều-Hỗ trợ xem hình ảnh trực tiếp từ xa qua ứng dụng-Dung lượng Pin khoảng 6 giờ liên tục và có thể vừa sạc vừa quay ghi hình 24/24h liên tục-Góc nhìn rộn...,1420000,1420000,0,0,1,7,189196,THIÊN NHẬT QB,1000,available,Camera Mini S12 Dùng Sim 4G Quay Video 4K FullHD 1080P Siêu Nét - Quan Sát Báo Động Chống Trộm Hồng Ngoại Đen -Hàng Cao Cấp,561415,	OEM,Trong nước
241,203991816,4601407130819,"Camera an ninh Wifi IMOU IPC-F22FEP 2MP, tích hợp Mic, phát hiện chuyển độngCamera an ninh wifi Imou F22FEP là dòng camera có độ phân giải Full HD 1080P được thiết kế nhỏ gọn nhẹ, cho tầm quan sát ba...",890000,890000,0,0,0,2,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"CAMERA WIFI IMOU NGOÀI TRỜI F22FEP 1080P, CÓ MÀU BAN ĐÊM, ĐÀM THOẠI CHIỀU - HÀNG CHÍNH HÃNG",416097,IMOU,Trong nước
242,213690751,5149531645688,"Camera IP PoE PT Full Color 4.0MP  ( CAMERA DÙNG POE KO CÓ CHỨC NĂNG WIFI)Độ phân giải 4.0 MP, cảm biến CMOS kích thước 1/2.9”Ống kính cố định 3.6mm cho góc nhìn 86°(H), 45°(V), 105°(D)Hỗ trợ quay ...",990000,990000,0,0,0,1,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,Camera IP Wifi An Ninh Ngoài Trời Imou IPC-S41FAP 4MP Có màu ban đêm - Hàng Chính Hãng,416097,IMOU,Trong nước
243,66708393,2041890667803,Camera Wifi Ngụy Trang Bóng Đèn Quan Sát Toàn Cảnh 360 Độ * Quý khách lưu ý Sản phẩm CHƯA có thẻ nhớ* Ứng dụng xem trên điện thoại: V380 ProMô Tả Sản Phẩm- Độ phân giải: 2.0Mp- Cảm biến 1/3'' ...,338000,338000,0,0,3,8,196510,ĐiệnTửSàiGòn,1000,available,"Camera quan sát 360 hình bóng đèn Wifi Panorama Camera Aturos B13LN, Lightning 130W, kết nối không dây - Hàng nhập khẩu",171499,Aturos,Trong nước
244,162157136,1148218219759,"THÔNG SỐ KỸ THUẬT - Model: C1290- Thương hiệu: VITACAM- Cảm biến 1/2.7, Progressive CMOS, độ phân giải 3MPX chuẩn Ultra  HD 1296P- Ống kính 2,8mm, góc nhìn 90 độ, góc xoay ngang 355 độ, xoay dọc 120 ...",429000,429000,0,0,4,23,40472,Dien Tu Hoang Thinh,1000,available,"Camera IP Wifi 3.0MP VITACAM C1290 Pro, Xoay 360, chuẩn ULTRA HD - Hàng chính hãng",199155,Vitacam,Trong nước
245,194123786,3002605768623,"Camera IP Pin sạc hồng ngoại không dây 2.0 Megapixel EZVIZ BC1C +Tấm Pin năng lượng mặt trời- EZVIZ BC1C là camera 100% không dây dùng pin sạc lại được, có khả năng bảo vệ toàn diện ngôi nhà trong tố...",2390000,2390000,0,0,0,1,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,Camera IP Wifi Ngoài Trời EZVIZ BC1C 2MP Tặng Kèm Tắm Pin Năng Lượng Tích Hợp Bộ Nhớ Trong 32G - Có Màu Ban Đêm - Đàm Thoại 2 Chiều - Hàng Chính Hãng,247217, EZVIZ,Trong nước
246,187157215,3235556827768,"* Sản phẩm chưa có thẻ nhớ, Quý khách vui lòng bấm vào đường dẫn dưới đây để mua thêm thẻ nhớ:=> Thẻ Nhớ 32Gb / ĐiệnTửSàiGòn=> Thẻ Nhớ 64Gb / ĐiệnTửSàiGòn* Khe cắm thẻ nhớ và nút Reset phía d...",290000,290000,0,0,1,2,196510,ĐiệnTửSàiGòn,1000,available,"Camera yoosee 3 râu H2Pro 2021 siêu nét 3.0mpx, góc rộng, camera yoosee 1080p 3 râu 2021 cao cấp giá rẻ",111461,OEM,Trong nước
247,212041036,4782675366260,"Camera Wifi Ezviz CS-H3-3K (5.0MP)CS-H3 là sản phẩm mới bên bỉ và giàu tính năng nhất hiện nay, H3-3K được thiết kế để bảo vệ ngôi nhà của bạn 24/7 với nhiều tính năng nổi bật.- Phát hiện con người, ...",1110000,1450000,340000,23,1,3,13093,CÔNG TY VILOCOM,1000,available,Camera Wifi Ezviz CS-H3-3K 5.0MP(1J5WKFL) Phát hiện chuyển động ban đêm có màu - hàng chính hãng,247217,EZVIZ,Trong nước
248,184773863,5912457030319,Là model mới được nâng cấp chip wifi giúp tăng khả năng bắt sóng wifi cực khỏe cho hình ảnh mượt mà trôi chảy hơn.Chất liệu và linh kiện sản phẩm cũng được nâng cấp cho sản phẩm cứng cáp và đẳng cấp...,316000,316000,0,0,1,3,145158,DuDu STORE,1000,available,"Camera wifi mini V380 Pro trong nhà, Góc rộng xoay đa hướng, đàm thoại 2 chiều, cảnh báo chuyển động, hình ảnh Full HD, cảm biến hồng ngoại ban đêm.",111461,OEM,Trong nước
249,205492613,3019539603226,"Camera IP Pin sạc hồng ngoại không dây 2.0 Megapixel EZVIZ BC2- EZVIZ BC2 là dòng camera IP Pin sạc hồng ngoại không dây 2.0 Megapixel có thiết kế đẹp với vẻ bề ngoài hiện đại và tao nhã, cực kỳ nhỏ ...",1450000,1450000,0,0,1,4,265319,Shop Phân Phối Camera,1000,available,"Camera IP WiFi Trong Nhà Pin sạc EZVIZ BC2 hồng ngoại không dây 2.0 Megapixel dùng Pin Sạc 2000 mAh, Đàm Thoại 2 Chiều - Hàng Chính Hãng",247217,EZVIZ,Trong nước
250,16342919,2733487265324,"Khả năng truyền tính hiệu HDCamera KBVISION KX-2012S4 2.0 Megapixel có khả năng truyền tính hiệu HD 500-700m rõ nét, công nghệ Camera 4 in 1 (CVI,TVI.AHD,Analog) kết hợp gam màu trắng trang nhã sang ...",490000,490000,0,0,0,3,265319,Shop Phân Phối Camera,1000,available,Camera KBVISION KX-2012S4 2.0 Megapixel - Hàng nhập khẩu,155565,KBVISION,Trong nước
251,135325931,7205434490628,Camera Ezviz C1HCCamera Ezviz C1HC là dòng camera ezviz trong nhà. Có thiết kế góc rộng sử dụng chuẩn nén mới nhất H265. Độ phân giải FUll HD 1080P cho hình ảnh sắc nét. C1HC là chiếc camera an ninh ...,511000,511000,0,0,4,11,155336,Điện Tử Siêu Nhỏ,1000,available,"Camera WI-FI EZVIZ C1HC 1080p, Trong Nhà, Đàm Thoại 2 Chiều, Góc Rộng, Nén Video H.265, Phát Hiện Chuyển Động, Hồng Ngoại Ban Đêm 12m, 3 Chế Độ Báo Động, Thiết Kế Nhỏ Gọn Và Dễ Sử Dụng.--Hàng Chính Hãng",247217,EZVIZ,Trong nước
252,103054548,2708404275189,"        Đầu camera thiết kế siêu nhỏ chỉ lớn 5.5mm thích hợp với nhiều tai của người lớn và trẻ nhỏ   Với phương châm khách hàng là thượng đế. Chúng tôi đảm bảo sẽ nhiệt tình hướng dẫn, hỗ trợ kh...",173800,173800,0,0,1,2,145158,DuDu STORE,1000,available,"Camera nội soi y tế, Camera nội soi tai, mũi, họng - Máy lấy ráy tai HD Visual Earwas Clean Tool cho hình ảnh sắc nét, s",111461,OEM,Trong nước
253,97823734,9444930613167,"Camera Ngoài Trời IP WIFI VITACAM VB1095 - 3Mpx Ultra HD 2K – Chip HISILICON Mới Nhất 2022ĐÈN STARTLIGHT QUAN SÁT MÀU NGÀY ĐÊM- Kiểu dáng nhỏ phù hợp lắp đặt nhiều vị trí, vỏ nhựa abs, kiểu dáng tinh ...",531000,590000,59000,10,1,3,265319,Shop Phân Phối Camera,1000,available,CAMERA NGOÀI TRỜI IP VITACAM VB1090 - 3MPX ULTRA HD 1080 - ĐÈN STARTLIGHT QUAN SÁT MÀU NGÀY ĐÊM - HÀNG CHÍNH HÃNG,199155,Vitacam,Trong nước
254,213861094,8551022219233,"BM1màu hồng và màu xanhCamera WiFi 2MP - H.265•Độ phân giải 1920x1080 @ 15fps•Ống kính 4mm@ F1.6, 100°(Chéo), 85° (Ngang)•Hỗ trợ 3D DNR , ICR •Chuấn nén H.265/H.264•Phát hiện tiếng khóc, Phát h...",1470000,1470000,0,0,0,1,265319,Shop Phân Phối Camera,1000,available,Camera Wifi EZVIZ CS-BM1 (Bear & Rabbit) Dùng PIN Giám Sát Bé Tự động phát nhạc du dương vỗ về bé - Hàng chính hãng,247217,EZVIZ,Trong nước
255,184758588,7895056985618,THÔNG TIN SẢN PHẨM- Độ phân giải: Full HD 1920 x 1080 pixels- Cảm biến hình ảnh: 5.0Mpx- Phần mềm sử dụng: Yoosee- Chống nước chuẩn: IPX 67- Hệ thống tín hiệu: PAL/NTSC- Tốc độ hình ảnh: 25 fps...,580000,580000,0,0,0,0,0,,0,available,"Tặng thẻ 64GB CAMERA YOOSEE PTZ 36 LED 5.0Mpx FULL HD 1080 CHỐNG NƯỚC, XOAY 360 ĐỘ, DÒ THEO CHUYỂN ĐỘNG -HÀNG NHẬP KHẨU",111625,Yoosee,Trong nước
256,170324477,9883586781209,"Lưu ý: Nhiều trường hợp do dùng thẻ nhớ không chính hãng nên camera không nhận thẻ nhớ, trong trường hợp đó shop không hỗ trợ lỗi đọc thẻ nhớ. Để được hỗ trợ tốt nhất hãy mua kèm thẻ nhớ của shop.- K...",1490000,2100000,610000,29,1,5,222073,TRANGIATELECOM,1000,available,"Camera Wifi không dây ngoài trời IMOU S22FP, S42FP có màu ban đêm, xoay 360 độ - Hàng chính hãng",416097,IMOU,Trong nước
257,198254278,5106001311293,  Xoay theo chuyển động | Đàm thoại hai chiều | Tính năng ẩn ống kính | QHD | Cloud | Gửi cảnh báo chuyển động lạ   ĐỘ PHÂN GIẢI QHD   ĐÀM THOẠI HAI CHIỀU FULL DUPLEX   Tính năng đàm thoại hai chi...,699000,1250000,551000,44,6,24,302021,IMOU OFFICIAL STORE,1000,available,[12.12 Tặng đế] Camera Wifi Imou Ranger A2 (4MP) I Phát hiện con người I Xoay toàn cảnh 360 I Đàm thoại I Hàng chính hãng,416097,IMOU,Trong nước
258,206249671,8515964742242,"Camera IP hồng ngoại không dây 2.0 Megapixel EZVIZ C1C-B 1080P - C1C-B 1080P là dòng camera IP hồng ngoại không dây nhỏ gọn của EZVIZ giúp ghi lại những khoảnh khắc sống động, bảo vệ gia đình bạn và ...",640000,640000,0,0,5,13,265319,Shop Phân Phối Camera,1000,available,"Camera WIFI Trong Nhà Ezviz C1C-B 1080P Nhỏ gọn, Sắt Nét, Hổ trợ thẻ nhớ lên đến 128G - Hàng Chính Hãng",247217,EZVIZ,Trong nước
259,3072473,8975289682792,"Camera Quan Sát Yoosee 2 Râu giúp cho việc bắt sóng wifi tốt hơn hẳn và việc truyền tải dữ liệu cũng được nhanh hơn. Camera có khả năng kết nối với rất nhiều dòng máy smartphone, iPhone, iPad, máy...",410000,410000,0,0,2,31,2373,SIÊU THỊ ĐỨC ANH,1000,available,Camera Quan Sát Yoosee 2 Râu - Hàng chính hãng,111625,Yoosee,Trong nước
260,88073068,4060014607875,PHIÊN BẢN NỘI ĐỊA - HỘP TRẮNGAqara Camera Hub G2H là chiếc camera Full HD 1080P với âm thanh hai chiều và khả năng theo dõi chuyển động cả vào ban đêm. G2H được thiết kế để giúp bạn trông nom nhà cử...,1590000,1990000,400000,20,5,27,67624,AKIA SmartHome Store,1000,available,"Camera Aqara G2H, Full HD 1080p, hỗ trợ Apple HomeKit, tích hợp Hub Zigbee",195227,Aqara,Trong nước
261,10206434,2510584942989,"Camera quay toàn cảnh 360 độ NETCAM Panorama VH01 FullHD 1080P - 2.0MPLuôn đi đầu trong việc ứng dụng những công nghệ mới nhất đưa vào sản phẩm, NetCAM cung cấp cho người dùng những dòng camera hiện ...",419000,419000,0,0,5,70,17571,Thế Giới Tin Học,1000,available,Camera quay toàn cảnh 360 độ NETCAM Panorama VH01 FullHD 1080P - 2.0MP - Hàng chính hãng,142512,NetCAM,Trong nước
262,108087879,6851947456419,Camera quan sát IMOU 2MP Ranger 2C IPC-TA22CP-B Lưu trữ từng khoảnh khắc đáng quý.Phát hiện con người | Full HD 1080p | Ghi hình toàn cảnh 360 độ | Tích hợp còi báo động | Theo dõi thông minh theo ch...,565000,590000,25000,4,4,27,232078,IMOU Store,1000,available,"Camera giám sát IMOU Ranger 2C 2MP, 1080P IPC-TA22CP-B - Hàng Chính Hãng",416097,IMOU,Trong nước
263,185645873,1896998477762,Trọn bộ sản phẩm gồm:– Camera EZVZ OutPro.– Tấm mẫu khoan.– Bộ vít.– Bộ chống nước.– Bộ chuyển đổi nguồn.– Thông tin quy định.– Hướng dẫn nhanh.Thông số kỹ thuật camera Wifi ngoài trời 3MP EZVIZ OutP...,990000,990000,0,0,0,0,0,,0,available,Camera WiFi Colorvu 3mp EZVIZ OutPro C3TN 2K hàng chính hãng,247217, EZVIZ,Trong nước
264,229704408,7182719133996," Dòng camera an ninh ngoài trời Cruiser SE+ kết hợp khả năng xoay 360 độ và chuẩn kháng bụi và nước IP66, tạo nên một ưu điểm vượt trội và là sự lựa chọn thông minh và đáng tin cậy để giám sát và bả...",1390000,2300000,910000,40,0,1,302021,IMOU OFFICIAL STORE,1000,available,Camera Wifi ngoài trời Imou Cruiser SE+ (2MP) I IPC-S21FEP I Đàm thoại 2 chiều I Phát hiện chuyển động I IP66 I Hàng chính hãng,416097,IMOU,Trong nước
265,79445604,5295776151272,"Sắc nét như mắt cúCamera Wi-Fi trong nhà chuẩn HDĐây là thiết bị an ninh cho nhà thông minh đáp ứng tầm nhìn ban đêm sắc nét. Thiết kế cho mục đích lắp đặt đơn giản và nhanh chóng, tầm nhìn ba...",593000,593000,0,0,0,0,0,,0,available,Camera IP Wifi Ezviz C1C-B Full HD1080P Góc Nhìn Siêu Rộng Đàm Thoại 2 Chiều Kèm Thẻ 32G- Hàng Chính Hãng,247217,EZVIZ,Trong nước
266,212935094,2207817843969,"EZVIZ C3W 2M 1080PCảm biến 1/2.7″ Progressive CMOS, Độ phân giải 1920×1080 @25fpsỐng kính 2.8mm@ F2.2, góc nhìn ngang 103°, góc nhìn chéo 118°Hỗ trợ DWDR, 3D DNR , BLC , ICR , 2 luồng...",950000,950000,0,0,1,2,298886,CAMERA PHƯƠNG ĐÔNG Store,1000,available,"Camera Wifi Ngoài Trời EZVIZ C3W 1080P có đèn còi Báo Động, đàm thoại 2 chiều - Hàng Chính Hãng",247217,EZVIZ,Trong nước
267,212236083,2955644579881,"Camera Wi-Fi ống kính kép với công nghệ AI tích hợp.Giới thiệu với bạn camera an ninh thương mại đầu tiên trên thế giới với thiết kế ống kính kép. Video màu vào ban đêm nay đã trở thành hiện thực, ng...",1899000,2900000,1001000,35,2,21,172440,EZVIZ Official Store,1000,available,"Camera Wifi Ezviz C3X 2MP 1080P Ngoài Trời Bản Mắt Kép, Có Màu Ban Đêm, AI Thông Minh - Hàng Chính Hãng",247217,EZVIZ,Trong nước
268,56261677,4880734521134,"Cài đặt Camera đơn giản, nhanh chóng. Ứng dụng có sẵn trên CH Play và App Store.Tầm nhìn Hồng ngoại đêm siêu nét, cho bạn yên tâm với giấc ngủ sâu. Cài đặt quan sát những vùng trọng tâm và chia sẻ c...",898200,898200,0,0,5,13,81570,HoangHai store,1000,available,Camera IP Ngoài trời Srihome SH029 3.0Mpx chống nước – xem nhiều khung hình trên điện thoại - Hàng chính hãng,624847,SriHome,Trong nước
269,206123219,9446925440192,"Thông số kĩ thuật Camera IMOU wifi A22EP 1080P(2M):• Tính năng phát hiện người, phát hiện tiếng ồn, phát hiện chuyển động, theo dõi thông minh• Tính năng Wifi Hotspot (AP)• Chuẩn nén hình ảnh H264,...",520000,520000,0,0,5,17,265319,Shop Phân Phối Camera,1000,available,"Camera IP Wifi IMOU A22EP 2Mp Chuẩn 1080P quay 355 độ, đàm thoại 2 chiều - Hàng Chính Hãng",416097,IMOU,Trong nước
270,177770713,2704527293570,"CAMERA WI-FI EZVIZ C8PFCamera Quay Quét Ngoài Trời Ống kính képChế độ xem 2 màn hình (PiP) rộng hơn, rõ ràng hơnVới thiết kế đạt giải thưởng, C8PF giúp bạn không bao giờ bỏ lỡ khung hình bao ...",1480000,1480000,0,0,11,27,265319,Shop Phân Phối Camera,1000,available,"Camera EZVIZ C8PF 2MP, WI-FI , Ngoài Trời 360 Độ, Đàm Thoại Hai Chiều, AI - Hàng Chính Hãng",247217,EZVIZ,Trong nước
271,36020836,3222658200848,"Thông số kỹ thuật- Độ phân giải 1/3” 1.3Megapixel CMOS 25/30fps@1.3P(1280×960)- Độ nhạy sáng tối thiểu 1.96lux/F1.2(color), 0lux/F1.2(IR on) với chế độ ngày đêm (ICR)- Chống ngược sáng DWDR, tự động...",1099000,1099000,0,0,0,0,0,,0,available,Camera Wifi IP Dahua IPC-C15 - Hàng Chính Hãng,74552,Dahua,Trong nước
272,178256495,3691294420987,"Camera IP Wifi hồng ngoại EZVIZ C3TN 2MP (Color Night Vision) - Camera ngoài trời, có màu ban đêm, mẫu mới 2022 H265, tích hợp mic, hỗ trợ thẻ nhớ lên 256G, bảo hành chính hãng 24 thángThông số kỹ th...",699999,699999,0,0,0,0,0,,0,available,Camera IP Wifi hồng ngoại EZVIZ C3TN 2MP (Color Night Vision) - Hàng chính hãng,247217,EZVIZ,Trong nước
273,115500985,9172531617706,"Camera chuẩn AHD 2MP-Cam 2MP, lens 3,6mm cho hình ảnh quan sát rõ nét với độ phân giải 1920x1080p- Hồng ngoại quay đêm tầm xa lên đến 25m- Camera chuẩn AHD tương thích với các đầu thu AHD- có thể ...",235000,235000,0,0,8,40,12668,Camhi Việt Nam,1000,available,Camera Camhi AHD-2MP giá rẻ hồng ngoại quay đêm tầm xa lên đến 25m,241447,Camhi Việt Nam,Trong nước
